Feature,Instance,X,Y,Weight
G,2722,3050.15,3558.46,0.2
G,2723,1448.83,4702.16,0.1
G,2724,491.38,2455.12,0.01
G,2725,1219.33,4793.28,0.2
G,2726,1845.97,42.5,0.22
G,2727,4625.24,644.11,0.05
G,2728,2497.13,3741.16,0.05
G,2729,786.67,1001.67,0.12
G,2730,2580.34,1916.09,0.15
G,2731,1531.42,3176.81,0.08
G,2732,3615.97,260.37,0.2
G,2733,2885.14,1481.13,0.08
G,2734,1792.92,2152.15,0.07
G,2735,4415.71,2128.6,0.21
G,2736,1360.58,96.69,0.27
G,2737,2678.05,737.06,0.04
G,2738,643.78,499.46,0.02
G,2739,4290.76,3352.72,0.02
G,2740,3902.18,4193.02,0.06
G,2741,4909.28,2259.42,0.08
G,2742,4441.09,1751.23,0.04
G,2743,4267.55,927.36,0.11
G,2744,3626.99,2604.74,0.18
G,2745,913.36,169.97,0.25
G,2746,4807.8,725.26,0.45
G,2747,1681.67,1004.0,0.59
G,2748,4110.62,1992.36,0.11
G,2749,125.49,2789.78,0.08
G,2750,673.32,4967.7,0.05
G,2751,2909.24,3339.23,0.2
G,2752,3039.42,4090.74,0.04
G,2753,3432.7,1749.28,0.16
G,2754,2364.45,3888.17,0.08
G,2755,0.33,1997.67,0.08
G,2756,4450.4,2433.95,0.02
G,2757,2099.49,3387.33,0.11
G,2758,2006.81,4272.01,0.11
G,2759,3735.71,1864.74,0.05
G,2760,992.82,1957.78,0.07
G,2761,2854.13,4188.18,0.08
G,2762,1238.79,4245.73,0.07
G,2763,2320.79,635.32,0.2
G,2764,3415.03,1674.05,0.26
G,2765,1626.44,3651.42,0.07
G,2766,373.97,1500.98,0.21
G,2767,2679.4,3934.49,0.13
G,2768,1283.78,1570.04,0.06
G,2769,4220.0,350.36,0.21
G,2770,3318.53,2518.28,0.21
G,2771,3562.91,4738.82,0.01
G,2772,2604.4,3915.69,0.01
G,2773,719.58,2373.85,0.2
G,2774,3625.77,3294.34,0.09
G,2775,3997.19,4838.61,0.77
G,2776,3256.64,3260.75,0.01
G,2777,1796.96,3715.54,0.11
G,2778,2113.56,3721.06,0.2
G,2779,2100.45,3793.68,0.03
G,2780,1769.94,2797.38,0.09
G,2781,3334.25,690.4,0.2
G,2782,2261.73,1348.91,0.14
G,2783,1623.7,2949.41,0.2
G,2784,4754.54,3165.0,0.05
G,2785,2103.55,436.77,0.03
G,2786,52.01,3385.35,0.2
G,2787,3546.21,3474.54,0.1
G,2788,3394.87,3115.32,0.22
G,2789,1583.78,2323.1,0.47
G,2790,3526.15,4946.94,0.1
G,2791,2009.55,120.69,0.04
G,2792,2676.86,1787.83,0.1
G,2793,394.78,2113.22,0.2
G,2794,4704.02,3963.87,0.13
G,2795,1820.92,2562.72,0.13
G,2796,4469.6,426.32,0.33
G,2797,3580.42,521.14,0.07
G,2798,4184.03,2872.52,0.09
G,2799,2477.09,1255.49,0.15
G,2800,2291.98,2770.16,0.2
G,2801,2619.31,460.77,0.15
G,2802,1190.79,3560.42,0.05
G,2803,4786.6,4871.29,0.08
G,2804,4714.54,3322.42,0.03
G,2805,320.67,3998.25,0.02
G,2806,2137.28,4777.35,0.14
G,2807,267.53,1823.0,0.23
G,2808,787.84,3213.56,0.08
G,2809,3013.54,473.9,0.01
G,2810,954.13,4510.49,0.21
G,2811,3245.39,790.67,0.54
G,2812,1344.08,4540.83,0.03
G,2813,967.17,4625.69,0.12
G,2814,4804.94,3025.07,0.12
G,2815,4290.52,522.35,0.22
G,2816,638.23,328.28,0.09
G,2817,31.12,755.99,0.01
G,2818,2327.63,1548.78,0.19
G,2819,3929.89,4116.44,0.13
G,2820,2001.23,523.49,0.04
G,2821,2398.68,1381.61,0.05
G,2822,3643.2,2822.68,0.01
G,2823,425.43,4692.25,0.02
G,2824,158.79,1757.42,0.06
G,2825,4733.31,970.46,0.02
G,2826,4858.98,2003.19,0.06
G,2827,301.36,2781.49,0.03
G,2828,4524.77,1828.64,0.04
G,2829,4116.69,1649.96,0.03
G,2830,2593.25,160.91,0.06
G,2831,66.35,1689.47,0.05
G,2832,4031.9,4798.32,0.28
G,2833,3360.02,1809.0,0.04
G,2834,4746.23,4511.54,0.03
G,2835,4495.37,4239.06,0.05
G,2836,4283.67,3897.09,0.1
G,2837,3472.67,430.64,0.06
G,2838,2111.81,1863.79,0.2
G,2839,2147.47,3521.4,0.18
G,2840,4115.4,1274.92,0.39
G,2841,4466.9,3047.52,0.19
G,2842,3291.77,3320.05,0.02
G,2843,663.37,3635.04,0.06
G,2844,26.92,2249.62,0.23
G,2845,1231.22,498.99,0.03
G,2846,2432.09,2279.94,0.07
G,2847,1523.19,1840.31,0.2
G,2848,457.14,709.21,0.05
G,2849,2349.7,3844.89,0.47
G,2850,4462.66,3616.43,0.1
G,2851,4946.02,647.25,0.09
G,2852,2262.04,494.25,0.18
G,2853,1686.79,961.88,0.1
G,2854,3530.52,4870.72,0.03
G,2855,669.68,2660.99,0.19
G,2856,4681.17,595.29,0.12
G,2857,2534.56,1318.33,0.19
G,2858,694.01,2018.83,0.02
G,2859,3397.7,711.85,0.11
G,2860,4134.94,4724.98,0.05
G,2861,1782.08,2496.61,0.12
G,2862,3280.32,3996.38,0.14
G,2863,1806.98,2003.74,0.22
G,2864,2373.91,1632.36,0.2
G,2865,4973.5,1402.6,0.02
G,2866,4514.08,3302.58,0.03
G,2867,4058.75,498.97,0.02
G,2868,1328.9,3819.65,0.19
G,2869,785.48,2797.52,0.3
G,2870,1633.26,4701.49,0.15
G,2871,104.52,156.2,0.04
G,2872,1579.94,3570.23,0.17
G,2873,817.82,1836.8,0.06
G,2874,4745.38,204.86,0.2
G,2875,1146.3,3438.31,0.14
G,2876,2311.51,1637.86,0.07
G,2877,4709.94,4737.68,0.08
G,2878,1834.35,2449.41,0.05
G,2879,2366.93,3265.66,0.04
G,2880,3687.27,4683.06,0.07
G,2881,3587.98,1898.16,0.26
G,2882,4897.22,4267.09,0.1
G,2883,3146.91,1378.59,0.1
G,2884,1536.54,2035.59,0.2
G,2885,4989.43,1874.36,0.28
G,2886,1233.35,600.18,0.06
G,2887,4078.59,4433.45,0.16
G,2888,4620.46,1625.88,0.04
G,2889,916.68,4710.09,0.03
G,2890,3178.56,4970.18,0.15
G,2891,2258.36,2169.05,0.28
G,2892,486.06,1535.19,0.02
G,2893,4091.09,2876.22,0.26
G,2894,3592.64,4321.07,0.02
G,2895,3664.62,3879.5,0.12
G,2896,1452.73,2519.82,0.02
G,2897,4110.25,1950.21,0.21
G,2898,1113.51,3206.36,0.1
G,2899,258.98,2312.85,0.09
G,2900,423.32,4439.23,0.01
G,2901,300.26,2709.79,0.01
G,2902,215.43,4271.94,0.09
G,2903,2204.96,1711.33,0.09
G,2904,2559.27,276.49,0.04
G,2905,117.22,208.48,0.19
G,2906,1532.73,2656.83,0.04
G,2907,87.1,3717.09,0.45
G,2908,2424.7,1418.93,0.15
G,2909,1412.1,3362.03,0.18
G,2910,176.0,270.68,0.19
G,2911,2785.95,2215.48,0.07
G,2912,3370.97,1109.94,0.2
G,2913,421.63,3713.54,0.07
G,2914,1489.93,2128.38,0.21
G,2915,3319.94,1414.09,0.09
G,2916,1366.89,3603.83,0.02
G,2917,4286.77,3739.33,0.43
G,2918,4669.92,4548.56,0.55
G,2919,1953.62,1214.12,0.06
G,2920,4330.24,2379.76,0.07
G,2921,316.95,3316.15,0.12
G,2922,4203.84,3456.14,0.04
G,2923,2346.77,3795.9,0.39
G,2924,2432.71,393.16,0.17
G,2925,4525.51,4694.58,0.2
G,2926,1794.26,1896.96,0.15
G,2927,2136.85,152.64,0.22
G,2928,1653.29,3084.78,0.02
G,2929,4338.83,4105.49,0.2
G,2930,3850.31,3491.42,0.03
G,2931,221.4,430.89,0.1
G,2932,1956.55,3703.13,0.02
G,2933,3841.59,2928.9,0.09
G,2934,3370.06,1347.77,0.05
G,2935,4047.17,2876.14,0.01
G,2936,4465.3,197.98,0.22
G,2937,4031.79,2796.24,0.28
G,2938,4953.73,4469.8,0.03
G,2939,3011.63,4914.82,0.2
G,2940,3763.17,1625.73,0.2
G,2941,1280.82,1096.77,0.2
G,2942,2602.88,3625.36,0.05
G,2943,4619.83,4469.93,0.13
G,2944,1466.98,4134.13,0.07
G,2945,2086.04,1585.14,0.27
G,2946,209.74,2848.13,0.02
G,2947,2363.8,838.81,0.04
G,2948,2158.36,4886.06,0.08
G,2949,1359.6,500.71,0.2
G,2950,4614.56,4417.86,0.1
G,2951,425.83,1084.94,0.16
G,2952,1345.99,1649.37,0.13
G,2953,229.28,1596.28,0.05
G,2954,2865.17,4340.61,0.09
G,2955,198.91,2183.49,0.26
G,2956,73.15,4424.0,0.09
G,2957,342.32,2224.58,0.1
G,2958,2210.6,4124.63,0.09
G,2959,2828.01,3331.18,0.14
G,2960,4083.3,4371.65,0.21
G,2961,1461.92,4235.93,0.04
G,2962,4261.73,2462.03,0.11
G,2963,2666.4,1617.17,0.14
G,2964,2834.18,3192.97,0.02
G,2965,637.88,67.66,0.03
G,2966,3110.19,2510.92,0.01
G,2967,300.27,4345.31,0.39
G,2968,1199.9,195.88,0.03
G,2969,4750.78,953.51,0.04
G,2970,3396.09,3023.55,0.2
G,2971,1604.76,2126.37,0.03
G,2972,3935.22,4902.55,0.08
G,2973,1512.0,785.73,0.24
G,2974,2505.81,139.22,0.03
G,2975,3628.22,3033.73,0.14
G,2976,2058.05,3028.42,0.1
G,2977,1417.41,242.9,0.17
G,2978,2955.94,1189.9,0.02
G,2979,1823.21,3883.96,0.2
G,2980,3982.97,3612.11,0.2
G,2981,3762.1,4672.19,0.2
G,2982,3702.72,131.24,0.09
G,2983,4073.3,2562.23,0.25
G,2984,4123.74,997.01,0.1
G,2985,1024.68,2014.72,0.1
G,2986,4373.85,1874.51,0.28
G,2987,4935.1,1059.75,0.21
G,2988,2766.89,4335.55,0.03
G,2989,300.71,4359.18,0.11
G,2990,950.03,1880.67,0.2
G,2991,4111.36,2694.95,0.21
G,2992,4564.76,2604.15,0.08
G,2993,3009.61,81.77,0.02
G,2994,1093.5,57.36,0.15
G,2995,1389.37,10.0,0.11
G,2996,3372.67,866.82,0.2
G,2997,1970.54,4783.98,0.21
G,2998,4261.44,1932.57,0.03
G,2999,3423.65,3803.98,0.2
G,3000,829.25,3949.77,0.2
G,3001,1662.0,1508.8,0.07
G,3002,4114.55,1613.5,0.29
G,3003,3659.89,183.54,0.05
G,3004,3093.32,357.66,0.14
G,3005,2476.01,3620.39,0.53
G,3006,889.19,2464.03,0.07
G,3007,2933.93,2102.3,0.11
G,3008,4500.75,1067.15,0.09
G,3009,107.44,1098.57,0.05
G,3010,2121.63,3991.52,0.29
G,3011,1468.73,4066.37,0.06
G,3012,4607.64,1014.68,0.2
G,3013,3642.04,3507.02,0.28
G,3014,4903.97,151.12,0.2
G,3015,1798.31,834.32,0.11
G,3016,911.9,1496.73,0.07
G,3017,3529.93,2000.27,0.09
G,3018,218.67,2602.56,0.09
G,3019,3580.41,2951.26,0.02
G,3020,3944.27,2826.07,0.13
G,3021,1988.45,735.84,0.1
G,3022,2581.35,2768.98,0.2
G,3023,4120.81,908.65,0.04
G,3024,2932.89,4868.24,0.01
G,3025,283.23,3194.29,0.13
G,3026,1825.13,2325.08,0.13
G,3027,1682.35,1837.73,0.19
G,3028,2481.04,2595.63,0.22
G,3029,1901.16,3099.87,0.07
G,3030,2971.45,152.86,0.02
G,3031,279.57,2942.21,0.16
G,3032,3559.35,1641.69,0.12
G,3033,2708.48,4392.46,0.2
G,3034,3934.1,933.66,0.08
G,3035,1883.63,1898.19,0.12
G,3036,2486.74,2156.18,0.22
G,3037,2154.3,4295.56,0.1
G,3038,2003.07,732.88,0.18
G,3039,1485.02,1838.66,0.05
G,3040,1893.87,2733.4,0.08
G,3041,574.13,35.73,0.34
G,3042,4867.88,3604.02,0.27
G,3043,4009.19,3586.82,0.02
G,3044,4814.39,1692.19,0.07
G,3045,4519.23,2623.05,0.2
G,3046,701.4,480.54,0.11
G,3047,4979.8,3791.41,0.07
G,3048,2546.5,4046.24,0.1
G,3049,2176.49,939.66,0.02
G,3050,60.5,4728.36,0.07
G,3051,1974.55,1999.23,0.19
G,3052,2984.61,3385.04,0.12
G,3053,707.55,4668.96,0.23
G,3054,170.79,2386.79,0.03
G,3055,4834.66,1748.15,0.15
G,3056,1110.6,62.49,0.04
G,3057,1206.0,238.06,0.06
G,3058,4578.73,243.84,0.17
G,3059,3074.32,4955.33,0.3
G,3060,2632.51,4121.67,0.2
G,3061,4578.07,2241.9,0.01
G,3062,1414.43,4260.58,0.1
G,3063,1196.79,2006.21,0.11
G,3064,2176.37,3362.89,0.04
G,3065,1749.06,2956.82,0.2
G,3066,3556.39,545.36,0.02
G,3067,1778.16,2165.51,0.19
G,3068,758.85,3574.9,0.29
G,3069,2051.12,1482.84,0.33
G,3070,2896.47,4340.23,0.22
G,3071,3416.03,2427.6,0.2
G,3072,1857.53,2771.07,0.04
G,3073,1512.44,638.91,0.04
G,3074,4274.54,4741.75,0.13
G,3075,4212.68,2302.66,0.02
G,3076,971.92,2221.16,0.05
G,3077,3307.15,938.83,0.11
G,3078,150.29,4732.64,0.1
G,3079,584.79,3724.03,0.26
G,3080,2188.25,3701.34,0.2
G,3081,2492.58,1807.9,0.05
G,3082,637.73,1877.84,0.16
G,3083,3191.76,565.24,0.18
G,3084,3284.33,4040.49,0.07
G,3085,4479.21,1003.83,0.12
G,3086,3192.72,1591.48,0.27
G,3087,2058.86,3292.27,0.17
G,3088,705.63,2150.47,0.13
G,3089,384.38,3643.36,0.2
G,3090,2748.14,557.88,0.23
G,3091,2731.67,2434.62,0.58
G,3092,4150.21,4446.4,0.04
G,3093,1984.9,1335.23,0.2
G,3094,2238.21,839.33,0.03
G,3095,2015.22,1026.21,0.28
G,3096,2990.11,3327.09,0.2
G,3097,4294.59,4195.13,0.08
G,3098,1847.65,1608.14,0.04
G,3099,1789.87,4979.69,0.03
G,3100,4579.31,947.2,0.07
G,3101,2354.58,234.05,0.11
G,3102,262.54,3208.85,0.05
G,3103,4109.95,4380.44,0.09
G,3104,162.3,14.88,0.1
G,3105,233.2,2999.82,0.08
G,3106,4348.27,1941.43,0.1
G,3107,975.89,1630.38,0.14
G,3108,969.68,57.96,0.15
G,3109,2657.69,1191.33,0.11
G,3110,4892.94,1856.53,0.02
G,3111,3327.03,2445.0,0.28
G,3112,2025.26,3453.0,0.12
G,3113,3013.72,4865.62,0.15
G,3114,2296.9,2863.73,0.52
G,3115,1444.63,4097.5,0.22
G,3116,360.59,404.69,0.08
G,3117,4064.05,1800.94,0.34
G,3118,3203.3,2497.61,0.03
G,3119,2172.08,941.35,0.26
G,3120,336.45,2604.47,0.05
G,3121,1172.93,2223.33,0.03
G,3122,606.13,4015.4,0.23
G,3123,1677.94,1048.67,0.18
G,3124,2351.2,2664.21,0.03
G,3125,3225.46,1789.69,0.1
G,3126,3950.45,598.55,0.05
G,3127,86.75,2722.78,0.07
G,3128,2620.17,4909.59,0.1
G,3129,3208.79,1809.55,0.05
G,3130,195.14,4244.32,0.13
G,3131,2083.54,2298.58,0.07
G,3132,3570.25,1135.7,0.25
G,3133,2639.23,3943.58,0.3
G,3134,2877.38,4174.95,0.06
G,3135,3427.08,3472.06,0.06
G,3136,2885.88,1716.33,0.2
G,3137,854.87,2288.47,0.23
G,3138,683.6,1103.7,0.07
G,3139,1838.86,3009.86,0.29
G,3140,1775.06,1965.04,0.04
G,3141,2514.43,4632.69,0.06
G,3142,4638.27,4654.94,0.22
G,3143,147.05,4762.05,0.05
G,3144,317.93,1341.27,0.01
G,3145,4180.77,3293.71,0.13
G,3146,4288.83,362.53,0.42
G,3147,746.22,1092.13,0.07
G,3148,520.93,3874.35,0.29
G,3149,3653.08,4470.43,0.18
G,3150,1376.18,2734.36,0.1
G,3151,3171.29,3176.24,0.1
G,3152,4237.13,4753.39,0.31
G,3153,3903.8,2234.11,0.08
G,3154,4743.67,2798.28,0.2
G,3155,2039.18,1516.47,0.12
G,3156,3070.72,198.93,0.2
G,3157,34.49,3230.09,0.04
G,3158,1729.9,2450.85,0.15
G,3159,2660.31,3915.31,0.25
G,3160,988.65,2877.18,0.07
G,3161,3625.65,1536.11,0.05
G,3162,4994.19,133.37,0.04
H,1,1399.69,3477.83,0.29
H,2,1408.7,3576.05,0.05
H,3,3739.71,4680.7,0.02
H,4,2374.57,3321.77,0.16
H,5,1503.68,1577.64,0.19
H,6,4187.14,3367.58,0.2
H,7,4074.65,3355.97,0.09
H,8,3967.57,1315.8,0.03
H,9,616.51,2815.52,0.17
H,10,1298.38,429.04,0.02
H,11,2087.34,2923.84,0.07
H,12,4760.65,3475.38,0.01
H,13,1543.19,4386.26,0.09
H,14,2507.33,439.3,0.06
H,15,4197.64,1864.64,0.05
H,16,1454.48,2961.52,0.02
H,17,3551.2,404.22,0.2
H,18,3670.99,361.26,0.14
H,19,2898.35,2380.93,0.06
H,20,1959.86,705.5,0.16
H,21,347.12,4886.08,0.05
H,22,580.97,3243.59,0.07
H,23,782.55,1879.0,0.04
H,24,1457.9,3222.75,0.11
H,25,4669.17,2878.83,0.43
H,26,4108.84,15.98,0.26
H,27,2971.11,911.23,0.05
H,28,1470.01,2156.34,0.49
H,29,3853.58,3742.01,0.08
H,30,3003.33,559.33,0.02
H,31,2579.07,2049.92,0.2
H,32,1198.18,2020.31,0.19
H,33,4793.64,2036.06,0.61
H,34,3994.0,922.69,0.03
H,35,1092.59,187.44,0.16
H,36,989.49,3947.25,0.25
H,37,3709.09,3667.78,0.02
H,38,3941.08,4199.21,0.18
H,39,2172.03,1140.37,0.18
H,40,88.31,4647.71,0.25
H,41,4049.09,4034.3,0.13
H,42,1800.67,2315.29,0.01
H,43,2873.55,4333.72,0.2
H,44,2801.91,4431.09,0.41
H,45,4845.46,2062.11,0.14
H,46,1580.74,1495.86,0.01
H,47,2823.46,1150.95,0.07
H,48,1225.21,3906.21,0.2
H,49,2215.67,4828.58,0.11
H,50,392.54,1587.61,0.15
H,51,3372.17,3665.8,0.2
H,52,2784.48,399.16,0.04
H,53,3408.13,4356.96,0.13
H,54,2033.89,3727.42,0.2
H,55,1497.99,597.53,0.01
H,56,1120.15,4571.29,0.1
H,57,2576.24,3949.97,0.08
H,58,1758.9,151.44,0.4
H,59,3696.03,1918.61,0.12
H,60,4244.94,629.53,0.11
H,61,3827.93,4910.37,0.03
H,62,119.12,833.68,0.08
H,63,2663.38,4818.37,0.05
H,64,1465.51,513.46,0.03
H,65,2963.41,4447.07,0.38
H,66,1959.11,3832.34,0.08
H,67,1473.06,4116.52,0.26
H,68,4953.31,3465.46,0.13
H,69,533.16,2133.38,0.1
H,70,4203.33,2754.84,0.42
H,71,295.74,493.15,0.59
H,72,4697.07,1736.6,0.2
H,73,4936.17,3914.17,0.2
H,74,586.0,1452.6,0.03
H,75,4351.38,2636.85,0.16
H,76,2587.08,2802.78,0.04
H,77,811.02,1465.77,0.34
H,78,4858.08,294.83,0.23
H,79,4357.53,4641.6,0.2
H,80,4580.96,1824.68,0.08
H,81,3906.59,1471.78,0.11
H,82,3433.55,3074.74,0.17
H,83,4544.34,2529.9,0.16
H,84,4703.96,1438.17,0.2
H,85,2364.78,586.76,0.05
H,86,2583.43,2163.17,0.2
H,87,4660.39,2619.47,0.16
H,88,3019.34,945.53,0.03
H,89,2708.92,476.71,0.03
H,90,4682.01,3729.33,0.2
H,91,1637.34,2307.77,0.1
H,92,4696.23,363.22,0.2
H,93,2297.68,3124.55,0.2
H,94,1652.84,973.9,0.05
H,95,4505.11,1949.25,0.2
H,96,3945.79,1027.3,0.06
H,97,176.09,2752.57,0.05
H,98,4084.37,2781.94,0.07
H,99,21.17,1608.56,0.09
H,100,1911.85,1794.52,0.35
H,101,2349.12,2359.99,0.13
H,102,1500.3,4527.38,0.35
H,103,2414.75,662.43,0.33
H,104,2264.01,3575.73,0.02
H,105,4974.06,1601.43,0.02
H,106,834.82,147.44,0.36
H,107,2381.6,27.78,0.23
H,108,1617.74,3745.45,0.03
H,109,291.95,2695.24,0.34
H,110,2275.31,2351.75,0.01
H,111,1129.36,4100.95,0.14
H,112,3547.96,4609.98,0.2
H,113,3946.65,3184.33,0.03
H,114,4511.04,2199.26,0.02
H,115,4221.61,772.3,0.12
H,116,1198.91,4302.55,0.01
H,117,1850.85,4750.46,0.17
H,118,1105.38,1849.86,0.03
H,119,3029.51,1631.5,0.1
H,120,2793.31,3912.12,0.12
H,121,3706.08,2656.09,0.21
H,122,2461.11,2042.44,0.1
H,123,810.15,2189.54,0.05
H,124,249.63,4008.47,0.01
H,125,1114.87,1910.25,0.13
H,126,2465.37,1162.26,0.08
H,127,2091.08,2064.13,0.05
H,128,1628.22,4924.56,0.02
H,129,3901.87,2636.37,0.1
H,130,2515.35,369.47,0.17
H,131,2829.57,4340.94,0.02
H,132,960.23,3938.55,0.05
H,133,3058.0,2226.1,0.02
H,134,439.34,2792.7,0.12
H,135,1234.73,4902.98,0.01
H,136,3148.76,3254.37,0.01
H,137,4275.91,3986.11,0.16
H,138,700.25,403.06,0.32
H,139,4292.83,1296.78,0.06
H,140,4906.16,4345.35,0.03
H,141,1818.44,3258.2,0.2
H,142,2836.39,4161.39,0.04
H,143,4607.69,3844.84,0.47
H,144,4564.88,566.82,0.04
H,145,4369.27,4992.94,0.12
H,146,3198.91,1282.06,0.05
H,147,1907.24,1611.05,0.01
H,148,2961.92,2012.0,0.24
H,149,4882.51,2770.28,0.11
H,150,2662.94,1053.32,0.14
H,151,679.16,1928.16,0.82
H,152,4762.34,1944.28,0.44
H,153,4853.84,2150.05,0.11
H,154,4081.43,995.55,0.02
H,155,1401.73,95.18,0.36
H,156,4764.41,1231.56,0.03
H,157,4964.76,497.07,0.12
H,158,1713.75,1671.58,0.2
H,159,3107.72,29.56,0.04
H,160,3840.09,4265.98,0.15
H,161,79.95,1812.24,0.13
H,162,4406.23,4201.96,0.09
H,163,2488.37,2027.81,0.2
H,164,2389.08,309.93,0.18
H,165,3387.63,88.77,0.16
H,166,3659.9,242.43,0.12
H,167,1962.41,1588.89,0.24
H,168,2554.77,772.34,0.21
H,169,4346.63,598.51,0.01
H,170,420.78,3026.94,0.04
H,171,3224.46,2079.14,0.06
H,172,2592.08,1036.54,0.2
H,173,1771.65,3997.87,0.2
H,174,4986.42,4864.06,0.14
H,175,4502.46,2262.53,0.19
H,176,1532.58,26.17,0.12
H,177,310.36,4027.05,0.16
H,178,1256.89,4847.98,0.05
H,179,1904.34,4800.47,0.11
H,180,2456.32,486.2,0.18
H,181,4792.62,3998.59,0.05
H,182,4030.73,677.96,0.25
H,183,1546.31,2377.68,0.11
H,184,3556.45,1244.63,0.25
H,185,3680.59,1098.97,0.38
H,186,3130.71,1887.53,0.02
H,187,1301.33,4448.48,0.2
H,188,825.84,1244.25,0.08
H,189,4013.34,4778.39,0.07
H,190,737.0,4077.4,0.05
H,191,412.78,3717.28,0.05
H,192,3635.85,4900.35,0.04
H,193,1226.47,4463.71,0.09
H,194,2336.96,4475.11,0.13
H,195,2252.3,3217.33,0.06
H,196,1727.85,1519.22,0.04
H,197,3763.19,2497.16,0.29
H,198,3311.87,1672.83,0.2
H,199,3800.19,707.04,0.02
H,200,3321.34,4843.46,0.2
H,201,4506.24,235.03,0.2
H,202,3662.79,1918.15,0.02
H,203,2842.81,1302.62,0.14
H,204,2210.76,2983.96,0.49
H,205,2302.81,2710.76,0.22
H,206,4254.35,4517.68,0.03
H,207,214.89,4302.6,0.2
H,208,4765.03,1629.46,0.06
H,209,1600.05,10.89,0.04
H,210,2028.11,645.79,0.2
H,211,3079.39,1841.38,0.01
H,212,22.07,2790.02,0.05
H,213,654.81,3907.41,0.03
H,214,4618.15,3660.94,0.19
H,215,2637.2,148.64,0.07
H,216,3292.32,2495.37,0.11
H,217,4036.78,4843.06,0.02
H,218,2379.85,3250.3,0.1
H,219,2486.43,552.8,0.18
H,220,3496.26,4936.58,0.13
H,221,835.98,641.38,0.13
H,222,2837.73,2363.27,0.15
H,223,209.01,3874.7,0.05
H,224,314.73,3604.39,0.12
H,225,982.96,4874.58,0.04
H,226,247.85,2254.36,0.07
H,227,417.9,3501.89,0.14
H,228,1538.97,3672.49,0.08
H,229,1548.46,4773.29,0.14
H,230,3397.74,1625.06,0.15
H,231,1319.76,1408.64,0.14
H,232,342.49,1244.74,0.05
H,233,32.6,4379.21,0.05
H,234,232.83,243.98,0.13
H,235,3769.31,2191.53,0.25
H,236,4964.62,2438.81,0.28
H,237,770.64,2553.4,0.01
H,238,560.38,1078.28,0.07
H,239,4298.51,3757.69,0.27
H,240,3237.97,2344.16,0.02
H,241,3339.58,3682.97,0.05
H,242,988.5,4823.21,0.03
H,243,4644.05,2563.21,0.45
H,244,248.36,552.03,0.02
H,245,2904.16,622.59,0.12
H,246,4045.99,3871.31,0.07
H,247,2050.33,3639.24,0.2
H,248,3642.11,4087.62,0.07
H,249,4229.97,3522.03,0.09
H,250,3489.95,4469.14,0.02
H,251,2414.23,929.68,0.12
H,252,1624.88,1264.69,0.13
H,253,1293.66,2218.12,0.11
H,254,3041.08,812.0,0.03
H,255,509.42,3460.34,0.08
H,256,2408.56,3762.27,0.08
H,257,2577.77,1915.54,0.2
H,258,4871.73,1944.92,0.12
H,259,2748.61,3387.25,0.02
H,260,4899.3,2165.9,0.01
H,261,4682.66,2684.33,0.1
H,262,3891.33,193.55,0.05
H,263,374.66,1163.31,0.02
H,264,4215.09,1333.92,0.2
H,265,2748.54,4165.33,0.19
H,266,548.23,2650.15,0.12
H,267,4295.7,2650.46,0.08
H,268,1226.34,4482.06,0.09
H,269,3718.03,642.26,0.03
H,270,4891.21,881.21,0.2
H,271,4068.82,3009.32,0.13
H,272,3272.35,2308.45,0.34
H,273,2977.86,1637.68,0.36
H,274,736.93,2044.8,0.18
H,275,3817.59,3952.05,0.01
H,276,139.92,4368.61,0.25
H,277,534.02,1865.97,0.02
H,278,435.18,2204.4,0.06
H,279,2919.98,502.28,0.35
H,280,3000.75,3999.52,0.04
H,281,205.95,4432.92,0.14
H,282,2342.7,986.46,0.08
H,283,4186.37,3953.95,0.23
H,284,800.91,583.98,0.13
H,285,2151.54,2635.19,0.15
H,286,2648.98,4370.79,0.03
H,287,2513.03,1831.31,0.1
H,288,2483.57,4059.85,0.08
H,289,248.19,4252.57,0.06
H,290,1247.67,1264.99,0.06
H,291,567.92,1781.89,0.12
H,292,3836.91,3657.09,0.04
H,293,2313.02,3953.84,0.13
H,294,2088.19,130.46,0.08
H,295,680.63,1948.31,0.09
H,296,3243.58,2539.6,0.2
H,297,2036.47,3505.23,0.17
H,298,480.34,13.4,0.2
H,299,3650.56,1618.47,0.17
H,300,20.81,4697.16,0.13
H,301,4470.23,4878.86,0.09
H,302,4403.0,3750.38,0.02
H,303,4176.23,2551.64,0.04
H,304,19.24,3834.34,0.1
H,305,1954.29,3906.61,0.05
H,306,4032.68,2148.3,0.1
H,307,3715.9,355.73,0.1
H,308,4589.83,802.69,0.21
H,309,4784.92,536.32,0.02
H,310,3673.34,3280.49,0.14
H,311,114.2,3970.84,0.19
H,312,4964.88,3755.07,0.04
H,313,4098.73,673.57,0.15
H,314,2108.91,2052.0,0.02
H,315,4367.5,2835.18,0.2
H,316,169.73,2278.63,0.03
H,317,1405.22,4334.72,0.11
H,318,3708.43,2151.07,0.11
H,319,4242.44,136.17,0.21
H,320,4507.49,2503.84,0.04
H,321,88.88,232.67,0.56
H,322,1555.89,2314.2,0.04
H,323,819.35,2499.75,0.45
H,324,2518.27,2630.54,0.04
H,325,4588.09,2535.41,0.11
H,326,1382.1,1883.54,0.09
H,327,3383.1,3684.78,0.2
H,328,4940.55,2929.02,0.1
